"","reviews"
"638","관람객감동적이고 행복해지는영화  "
"639","애들영화인줄만 알았는데 왜 눈에서 눈물이 흐르는거지..  "
"640","오랫만에 진짜 좋은영화 봤습니다. 정말 추천..  "
"641","관람객정말 좋았습니다. 좋은영화 많이 만들어주세욤 ㅜㅜ  "
"642","고마워 어기, 내가 살아온 방식이 틀리지 않았다는것을 알게해줘서  "
"643","진짜 진짜 최고다 멋지다  "
"644","감동 재미 두마리 토끼를 다 잡았다 꼭 봐라  "
"645","영화전개도 신선하고 너무너무 감동적이여서 두번봤습니다....  "
"646","이런 영화가 진정한 영화다.  "
"647","너무좋은영화 언뜻보면 아이들 교훈영화같이 유치하다 생각할 수도 있겠지만 어른들이봐도 느끼는게 많을듯...  "
"648","보는내내 내가 자꾸 부끄러워지게 만든 영화~~~~  "
"649","너무나 착해빠지고 따뜻해서 설레게 만든다 결핍을 극복하는 과정 조금은 다른시선으로 어느 누구든 특별함이 있기 마련이다  "
"650","일상속의 이야기인데 공감도 대고 대박입니다  "
"651","지구사람들과 기적같은 소년의 멋진 성장 스토리.  "
"652","가슴따뜻한 영화 최고에요  "
"653","별점 처음줍니다 나중에 생길 우리아이에게도 보여주고 싶을만큼 좋은 영화입니다.비정상이 정상이 되고 정상이 비정상이 되는 이 세상에서 가슴에 옳고 그름을 다시 한번 알려주는 제 자신을 부끄러운 사람으로 만들어준 영화 엿습니다  "
"654","Impressive and I&#39;m totally touching movie I&#39;ve ever seen  "
"655","잭윌, 썸머같이 힘겨운 타인을 위해 먼저 다가갈수있는점이 인상 깊네.한달치 눈물 다 쏟은 이 기분 뭘까  "
"656","자녀와 꼭 함께보아야하는 영화입니다. 정말 감동과 감명받았습니다!  "
"657","힐링된다!!~~!!  "
"658","훈훈 마음 따뜻해지고 싶을 때 보면 딱인 영화. 뛰어나진 않지만 누구하나 부족하지 않은 연기와 구성. 그리고 유머의 적절한 배치. 각자의 입장을 보여주다 보니 어느새 내 입장에서 내 가족을 바라보고 있더라.  "
"659","영화가 참 교훈적이고 따뜻한 영화네요. 애들도 어른도 모두가 봐야 할 영화입니다. 특히 잭 윌 역을 맡은 아이가 너무도 사랑스럽네요.  "
"660","어쩜 세상에 이렇게도 순수하고 착한 영화라니  "
"661","재밌게잘봤어요 가족영화 감동적 남편도재밌다네요 마음이훈훈해지는영화  "
"662","기분 좋은 행복감을 주는 영화였습니다. 추천합니다.  "
"663","최고의 영화네요....  "
"664","올 겨울 너무 따뜻한 영화  "
"665","마음이 너무 따듯해지는 좋은 영화였다  "
"666","보고 또 보고 싶은 영화.세상을 보는 옳은 방식을 가르쳐 주는 영화 감사해요 &lt;원더&gt;  .  "
"667","진짜 인생 영화ㅜㅜ 두번봤어요!  "
"668","재밌고 엄마 미소 짓게 되네요  "
"669","평론가 기자라는  놈들은 뭔 영화에 10점 줄래? 이런거 점수 높게 주면 자기 영화보는 눈이 하찮아 지는것 같냐?  원더 참 좋은 영화다  "
"670","사람, 삶, 따뜻한 마음  "
"671","어기 넌 정말 멋쟁이야~~보는내내 감동적이  어서울었습니다.  마음 따뜻해지는 영화 랍니다.보이는게  다가 아니군요  인생영화  입니다  "
"672","관람객아이와 같이 보기에 좋은 성장영화  "
"673","포스팅만 봤을때 소년이 긍정적으로 나아 갈꺼란 예상은 했지만 그것을 띄어 넘는 스토리에 감동을 받았습니다 그리고 잭월 너무 귀여움 ㅎ  "
"674","모든 장면이 감동이네요, 어기 부모 마음이 정말 많이 공감되고..  "
"675","관람객좋은영화입니다 마음이 따뜻해지는..  "
"676","저런 부모를 가진 어기가 정말 너무나도 부럽다  "
"677","최고! 더이상의 영화는 없다! 보는 내내 흐믓함을 감출수 없는 영화! 출연하는 모든이가 사랑스럽다!  "
"678","보시면  가슴깊이 촉촉히 젖어오실거에요.  내 자신을 돌아보게 되고  스스로에게  용기를  불어 넣어 주네요... 잔잔한  물결이  거대한  파도 보다  더 강하게  와  닿는  영화입니다.  "
"679","100점 주고싶다 bb  "
"680","진한 눈물이 흐르는 영화  "
"681","너무 아름답고  이쁜영화  "
"682","모든 이들에게 추천하고싶지만 자아가 형성되는 아이들에게 추천해주고 싶은 최고의 작품이다.  "
"683","...정말..감동이네요 가족들이 다 함께 보면 너무 좋을거같아요ㅠㅠ  "
"684","좋은 영화네요  꼭보시길  "
"685","뷰티풀뷰티풀!! 원더원더원더원더~~~~풀!!!!  "
"686","멋진 영화! 감동입니다.  "
"687","우리 모두는 평범하지 않다, 우리 모두는 다르다. 감동적인 영화, 강추하는 영화.  "
"688","가슴 따뜻해지는영화.. 인물별로 스토리가 약간의 옴니버스 형식으로 진행되서 러브액츄얼리 느낌이 조금 나기도 했다. 딸로 나오는 여자애가 톰크루즈랑 결혼했던 케이티 홈즈랑 너무 닮았다.  "
"689","애들에게교육용으로도 충분한손색없는영화!강추!  "
"690","와 진짜 지금까지 본 영화중에서 이렇게 감명깊은 영화는 처음임.. 보는 내내 미소가 나와ㅋㅋ  "
"691","아이를 잘 키우고자 한다면 “잭윌” 처럼!  "
"692","네이버 평점 살면서 몇번 안써봤는데 이영화때문에 쓰네요 가슴이 벅찼습니다 두고두고 또 볼거예요  "
"693","인생에서 손 꼽히는 착한 영화  "
"694","우리 주변에서도 충분히 가능한 이야기를 한사람의 시점이 아닌 여러사람의 시점에서 보여준게 아주 멋진것 같아요. 아이가 있다면 보여주고싶은 영화 1순위 입니다^^  "
"695","따뜻하고 착한영화..  "
"696","영화로 전해준 감동의 메세지!!!  "
"697","관람객한편의 동화를 보는듯한 기분이었습니다.보는내내 마음이 따뜻했어요  "
"698","하....어떡할까 이런 영화  "
"699","너무 재밌다. 잭윌같은 친구가 되고싶다.  "
"700","겉모습이 아닌 내면을 봐야한다는걸 또 느꼈던 영화였습니다.슬퍼서가 아닌 감동스러워서 눈물이 나왔습니다.마음이 따뜻해지고 감동스럽고 가족의 사랑이 무엇인지를 알고싶다면 꼭 보셨으면 합니다.  "
"701","너무 감동스럽습니다ㅠㅠ  "
"702","우리 모두는 누군가의 태양이고, 누군가의 지구이다.  "
"703","보는내내 펑펑 울었다 아이 키우는 엄마마음  "
"704","각자의 상처와 외로움 속에서 외면하거나 마주하거나.  "
"705","감동이예요. 세상의 모든 어기에게 응원하고 싶어요  "
"706","재미있게 잘 봤습니다 ㅋㅋ  "
"707","감동적이었습니다..ㅎㅎ  "
"708","억지스럽지 않아 더 감동적이다  "
"709","참 한 번씩 좋은 영화가 나와요...생각을 많이 하게 하는 영화네요보는 내내 뭔가가 조금씩 조금씩 올라오는 것 같더니 다 보고 난 후 &#34;영화 참 잘 만들었네&#34;하고 웃게 되네요...줄리아 로버츠도 여전하고 ^^  "
"710","재밌어서 꼭 당장 보라고 추천하지는 못하겠지만, 죽기 전 꼭 한번쯤은 반드시 보라고 몇번이고 추천할 수 있는 영화입니다.  "
"711","기분 좋게 보고 나올 수 있는 웰메이드 가족영화  "
"712","핫팩이 따로 필요없네요 이미 따뜻해졌습니다  "
"713","관람객가족을 생각하게 해주는 최고의 휴머니즘 영화네요.  "
"714","꼭 보시길 ~!!순수한 아이들의 어른들을 향한 충고  "
"715","장면 하나하나에 삶이 녹아있다. 따뜻한 이야기. 이 영화의 온도는 36.5도.  "
"716","정말 잘만들어지고 행복한 영화  "
"717","재미없을줄알고 5분정도 봤는데끝까지 다 봤네요... 다 안봤으면 후회할뻔했어요  "
"718","어떤 영화들은 완성도를 떠나 그냥 좋은 영화가 있는데 원더가 그런 영화! 게다가 완성도 좋으니 좋아하지 않을수가 없지!  "
"719","추운겨울에 딱 어울리는 따뜻한 영화공감되는 상황, 명대사 최고의 힐링 영화 꼭 보시길  "
"720","이거대박.... 전 못생겻다고 생각한 사람인데.. 진짜 많은 희망과 자신감을 얻어가는 영화인듯.. 정말 멋있는 친구를 본듯.. 그리고 혼자봐서 더더욱 좋았던 영화  "
"721","오랜만에 기분좋게 영화관에서 나왔다  "
"722","관람객힘겨운 싸움을 하고있는 모두에게 천절하라  "
"723","평범한사람은 없다, 누구나 다 특별하다  "
"724","왈칵왈칵 눈물 나올뻔한거 참느라 죽는줄 알았네 ㅠㅠ  "
"725","이 영화를 알게되어 본건 행운인거같다.. 참좋은 영화  "
"726","정말 좋은 영화예요! 잘봤습니다  "
"727","내 인생 최고의 영화! 잭윌에게 큰 감동을 받았습니다.  "
"728","내 자신을 돌아보게 되는 그런 영화  "
"729","누구든지 소중한존재라는것을 느끼게 해준 영화...정말 가슴이 찡하다  "
"730","마음이 따뜻해지는 영화 어기는 앞으로도 괜찮을거라 믿는다  "
"731","이 얼마나 착한 영화인가  "
"732","영화.. 내용도 좋고.. 감동도 있고 역시, 마음이 따뜻해지는 영화. 한데, 약간 지루한 면도 있음.. 턴테이킹 방식을 취해서 각 인물의 내면적접근이 좋긴하나 흐름이 조금 끊어지고 약간 루스해 지는 측면도 있음~  "
"733","지금까지 본 영화중에 최고의 영화였습니다  "
"734","여기서흘린눈물은 진짜감동의눈물이다~^^  "
"735","오랜만에 본 마음 따뜻해진 영화...  "
"736","감동, 마음을 울린 영화. 모두가 보고 생각해봤으면 좋겠어요.  "
"737","제인생의 최고의 영화입니다. 너무 따뜻한 영화입니다  "
"738","장애를 가진 아동과 그 부모 얘기를 다룬 영화는 많다. 하지만 이 영화가 특별한 것은 그 장애 아동 때문에 소외받는 나머지 형제의 정신적 장애를 다룬 점이다... 장애를 가진 아이가 세상에 나갈때 박수를 받는만큼 그 가족, 지인들도 박수받아 마땅하다.  "
"739","살면서 처음 리뷰 달아봅니다. 나도 모르게 눈물 흘리고 있던 최고의 영화였습니다. 기대하고 봐도, 기대안하고 봐도 엄청난 감동을 선물 받을 수 있는 영화입니다.  "
"740","올해최고의영화.영화보고써보는 두번째 평점글.  "
"741","진짜 추운 겨울날, 마음 한켠을 따뜻하게 녹이는 영화가 아닐까 싶습니다.  "
"742","보길 잘했다.하루하루 소중하게 그리고 친절하게 살아야겠다.  "
"743","따뜻하고 연두같은 영화다  "
"744","와 12월개봉영화들 대박이네 ㄷㄷ  "
"745","마음따뜻한   감동영화   간만에 고마워  "
"746","최고의 영화 꼭 봐야할 영화  "
"747","아름다운 세상 아름다운 사람들  "
"748","올초이지만 올한해 통틀어 최고의영화였음.뜨거운 눈물을 흘리게 해준영화  "
"749","관람객그냥 잔잔한 힐링영화ㅠㅠㅠ원더의 성장기가 아름다웠다..  "
"750","그래.. 영화 평론가랍시고  &#34;너무 억지다&#34; &#34; 감동을 짜낸다&#34; 라고 떠들어 댈순 있다. 하지만 적어도 당신은 이런 영화를 상상이나 했는가? 묻고싶다.&#34;(귀)신과함께 처럼&#34; 제발 울어주세요 라는 영화나 까라.  "
"751","마음이 따뜻해지는 영화네요!  "
"752","이쁘다. 우리 현실도 이랬음좋겠다.부끄러움을 알고 아름다운것을 느끼고. 착한사람들은 상처받지 말고.  "
"753","정말 재밋게 봤습니다 최고의 영화~  "
"754","우리 모두가 &#39;가족&#39;이라는 영화의 주연입니다  "
"755","가족이 함께 보면 참 좋아요.  "
"756","사랑스러운 영화. 착해도 재밌어  "
"757","진짜 대박 기분 좋은 감동이다 잘 울지 않는 나인데 눈물이 계속 나왔다슬픈눈물이 아닌 감동의 멋진 눈물  "
"758","정말 보석같은 영화입니다..아이들과 함께 보기에도 너무 아름다운 영화네요..  "
"759","따뜻하고 따뜻하다~~  "
"760","Be kind, for everyone is fighting a hard battle.  "
"761","정말 최고의 영화였습니다.  "
"762","염력보고 이영화보니 염력은 심형래 영화 우뢰매였다 ㅠ  "
"763","아이들이 기특하네요 감동입니다  "
"764","진짜 감동인 영화 최고입니다  "
"765","이런 판타지라면야...  "
"766","엄마랑 봤는데 정말 다른 세계에 다녀온 느낌이었어요! 귀여운 어기와 예쁜 학교 누나 비아와 친구들의 이야기 우정과 가족과 꿈과 용기를 담은 장면 모두 다 멋졌어요!  "
"767","2018 초반부터 너무 좋은영화를 봤다.. 따뜻하고.. 그걸 온전히 느낄수 있었다 줄리아의 연기는 메릴스트립의 경지에 올라섰다..  "
"768","너무 좋았어요 강추합니다  "
"769","감동이에요ㅠㅠ최고의영화에요♡어기같은 친구가 있다면 도와주고싶네요  "
"770","그래 신파극은 그렇다. 시선에서 오는 편견  "
"771","힐링되는 마음 따뜻해지는 영화  "
"772","너무너무 귀엽고 애틋한 영화  "
"773","감동적이고 재밌습니다 추천합니다  "
"774","영하 15도의 날씨도 녹여줄 만큼 따뜻한 영화! 너무 많은것을 영화 한편에서 얻네요!  "
"775","관람객아이는 부모의 영향을 많이 받는다  "
"776","감독 배우 시나리오 최고의 감동입니다.  "
"777","눈물이 나네요.. 아이들이 꼭 봤으면 해요 물론 어른들도요  "
